index,tweet_id,text,label_text,label_code
170,1456035359947726851,"BREAKING: Police Chief Larry Boone told 10 On Your Side's Michelle Wolf that five females were shot and three of them have died in a ""mass shooting."" ",strongly support gun control,2
171,1456407061202411529, All of you people who attacked us for being outspoken on Kyle Rittenhouse for the past 14 months look really stupid right now!,slightly support gun rights,-1
172,1448757559872077826," Spending the day making a third song, an original Valentino track. I know I'm jumping the gun mentioning this before the Stolas one's been released, but inspiration strikes at odd times and I want to keep you all updated why I haven't uploaded recently. Keep your ears peeled.",irrelevant or no opinion on gun rights/control,-99
173,1443344844085252096,He's hot.......Get it? Cause the Golden Gun is a solar ability?...I'll leave now.,irrelevant or no opinion on gun rights/control,-99
174,1455300072393089031, PMB in Glasgow #COP26 na so dem dey rush him. He was explaining Armed Forces Remembrance Emblem pinned to his Chest. Pls buy own too to remember our soldiers. ,irrelevant or no opinion on gun rights/control,-99
175,1446557069486825474," NEW: Holy sh*t!We witnessed tracer rounds from a suspected cartel machine gun being fired from Mexico into the U.S. early this morning while we were embedded with the TX National Guard in Roma, TX. Soldiers tell us the rounds went above one of their observation posts. ",irrelevant or no opinion on gun rights/control,-99
176,1469451158569713667, R*House probably make a killing talking pics and autographs on the gun show circuit,slightly support gun rights,-1
177,1453505079487594498,Doesn't explain how the bullet got in the gun.,neutral to gun rights/control,0
178,1466916424543178754, James and Jennifer Crumbley charged with 4 counts of involuntary manslaughter each after Oxford mass shooting ,neutral to gun rights/control,0
179,1470154974055260161, On the scene of a police involved shooting at East 12th and Superior. Police say a man was walking up and down the street shooting a gun. He then aimed it at police and police shot and killed the suspect ,neutral to gun rights/control,0
180,1440797542908792832,Just shows you how stupid they are.  Talk about bringing a knife to a gun fight.  And still they attack.,irrelevant or no opinion on gun rights/control,-99
181,1451275098632204299, The 2nd Amendment was written by Americans who just fought a war to defeat Tyranny. The 2nd Amendment guarantees Americans right to defend against EVIL in all forms. NEVER let anyone take that right from you. #2ndAmendment  ,strongly support gun rights,-2
182,1454226687902760968," Since today's review ties into the Rust tragedy, I want to get something off my chest. I detest people referring to it as a ""prop gun."" This is a factually accurate, thoroughly misleading term. A prop gun that can fire bullets is the same as a performing tiger 1/X",irrelevant or no opinion on gun rights/control,-99
183,1466554275031437312, This is sad.. no child should be put in this position. School shootings happen too much. America has to do better we losing the youth. RIP to Tate Myre ,strongly support gun control,2
184,1448794586239938563," We just ended our only war and the House Armed Services Committee voted to *increase* the military budget by $24 billion, to $740 billion.We can afford anything we want. Our leaders just choose to make some people suffer.",irrelevant or no opinion on gun rights/control,-99
185,1475587316202807306, I used to think this country was largely safe & secure because of the law. But naah fam it's the cold. No sane kidnapper or armed robber will go for operation in -40.,irrelevant or no opinion on gun rights/control,-99
186,1452387798900781062," I stopped by the Expo Center for today's gun show. I didn't realize Democrats were having an event there, too! https:",slightly support gun control,1
187,1446245624513445892," When the mainstream media found out they couldn't blame yesterday's high school shooting on the NRA, they stopped talking about it. ",slightly support gun rights,-1
188,1453857365594312707,"Pay only $36. 20% offUse code ZXDEETW7.Greenworks 24V Cordless Heat Gun - Hot Air Tool Kit with 2Ah Batteries & Adaptor (1h) Charger, Varia.https://t.co/qJHRlbBsdi#amazon #deals #discount #offer ",irrelevant or no opinion on gun rights/control,-99
189,1466193395358052355, Far-left students at stage an anti-Kyle #Rittenhouse rally where he's called a white supremacist killer who is descended from white killers. The protest was organized by socialist & militant anti-American students. Video by ,neutral to gun rights/control,0
190,1448792518607314945," We just ended our only war and the House Armed Services Committee voted to *increase* the military budget by $24 billion, to $740 billion.We can afford anything we want. Our leaders just choose to make some people suffer.",irrelevant or no opinion on gun rights/control,-99
191,1440442104216387597,Americans kept our 2nd amendment right.,strongly support gun rights,-2
192,1436771677875093511,And the animation was already great. No need to change something that was already perfectly fineMeanwhile: Bethesda RPGs recycle clunky mechanics from 19yrs ago and share bugs from TES3. Plus Forza 5 uses car animations from Forza 2 and Halo Infinite has Xbox 360 gun animations,irrelevant or no opinion on gun rights/control,-99
193,1436770956614197251, [Commission] M3 Grease gun ,irrelevant or no opinion on gun rights/control,-99
194,1454211307561959426,And what does gun reform look like to you?,neutral to gun rights/control,0
195,1444764199658328072,Japan LDP big gun says Japan will compile a large extra budget immediately after the election,irrelevant or no opinion on gun rights/control,-99
196,1449782292755402752,Thank you boo,irrelevant or no opinion on gun rights/control,-99
197,1455313607298895876,Thanks for the story! Just purchased something from my favorite South Carolina gun store!,strongly support gun rights,-2
198,1448400157784018950, Use this tweet as a like button in hopes that we get some sort of KiXSTAr gun skin or memory of some sort in game other than his charm. ,irrelevant or no opinion on gun rights/control,-99
199,1444372092166758403," P-38 gun ranging, every fifth round tracer ",irrelevant or no opinion on gun rights/control,-99
200,1469424286158966790," Shooting threat at my son's school. Fuck you, and fuck you @NRA.",strongly support gun control,2
201,1462570794454859777,Exactly! She like many sadly defend a convicted felon pedophile rapist who raped 5 little boys and spent his nights looting setting fires and terrorizing citizens until he pulled his illegal gun on Kyle first and would have killed him! Democrats hero. They are as sick as him! ,strongly support gun rights,-2
202,1476671634362843139, crying why can't he fire a gun like a normal person ,slightly support gun rights,-1
203,1460029778837258252, BREAKING: Kyle Rittenhouse Prosecutors Caught Tampering EvidencePlease do not  this episode that blows Binger's entire career to smithereens,neutral to gun rights/control,0
204,1449494306440548363," Water can be supplied to a 17-year old with an AR-15 semi-automatic rifle in public, but not people waiting on lines for hours to exercise their right to vote? What gives?",slightly support gun control,1
