weibo_id,weibo_content,标注人S,标注人W,label_sw
4530966062699059,【历史新高！挪威北极圈群岛测得21.7摄氏度高温】#北极圈小镇出现38℃高温# #全球变暖或致北极熊在本世纪末灭绝# 挪威气象研究所通报，当地时间25日，位于北极圈内的斯瓦巴群岛气温创下历史新高，达到21.7摄氏度，当地每年此时气温通常都在5至8摄氏度之间。根据科学研究，北极圈内全球暖化速度是地表其 ,1,1,1
4044734030447769,"#冬季养生#精神的调养。秋冬季精神调养要做到情绪稳定、胸怀开朗、心情舒畅而达到养精蓄锐。由于气候变化不定，冷暖交替，给人的生理、心理带来一定影响，从而给人体的生理和心理造成了一定的压力。因此要学会在心理上进行适当的调适，正确的去把握自己的情绪，也可以多学着去与别人交流，多多参加户外<a href=""/single?id=4044734030447769""...全文",3,3,3
4144585326247547,"从凌晨四点半到现在,指挥28辆前四后八卸货. 熬着高温赶工.结束后去张帆办公室吹空调的时候.一进门,空调房温差太大.眼睛瞬间冒星星什么都看不见.坐下5分钟.晕眩的感觉才渐渐退去[泪] 宁贪热别贪凉 ",3,3,3
4483554874505769,#COP25绿色WE来[超话]##世青创新中心##youth4climate##youth4climate气候变化青年行动# @世青创新中心  你一笔，我一笔，气候环保记心里 气候变化需在意，还世界自在清净 ,1,1,1
4269578844810779,#曾轶可 狮子座##曾轶可[超话]#  曾轶可不止一首狮子座 第十七个节目 多多不停地在群里倒数 和九年前比赛的夜晚一样 同样让人紧张不安  破车#破车-曾轶可[音乐]#  私奔#私奔-曾轶可NewestNews[音乐]#  不如我们重新来过#私奔-曾轶可NewestNews[音乐]#  了解一下  再一次热搜[太开心][太开心] ,3,3,3
4429226348149245,没达成共识？[疑问]//@邦法正德:时代发展有“说不清，道不明”的现实！[挖鼻]  法律和道德如何约束或不去约束？[疑问] 事实告诉我们：大学和专业院校周边的小宾馆密度最高！[晕] 毫无疑问，所谓“三观”已经像全球气候变暖一样，与昔日有着质的变化。[并不简单]  …说也说不清楚！[费解],1,1,1
4365287954484557,老师在讲台上讲她讲了第四遍的“全球变暖” 我悄悄摸摸地躲在下面看石黑一雄的《远山淡影》 唔，每周最水的一节课， 上完我就放双休日啦[污] [悲伤]这周没有双休，周日还要补课。 ,1,1,1
4386680838515499,"Throughout the course of history, people have traveled for purposes of trade, religious conviction, economic gain, war, migration and other equally compelling motivations.  1. 读懂这句话； 2. 理解具体词汇对口语和写作的重要性； 3. 模仿翻译：气候变化已经导致了一系列的问题，包括气温 ",1,1,1
4409480470606022,不仅仅是北极熊 还有更多的海洋生物 都需要我们来保护[心]//@壹峰信:#李易峰[超话]##李易峰寻找北极熊#  海洋是许多生命的庇护所，也是减缓气候变化的关键防线。和全球海洋大使@李易峰 一起#守护海洋# ，为北极熊提供一个良好的生存环境[心] [心],1,1,1
4255588500262485,【欧盟14国气候协议】“欧盟必须继续展现气候领导力，为巴黎协定各个相关方创造积极的势头。” 6月25日在卢森堡召开的环境理事会上，丹麦与德国、法国等其他14个欧盟国家共同签署了《关于长期战略的共同声明及欧盟气候目标》，以督促各国加大减排力度。#气候变化# 阅读更多：,1,1,1
4545430337366054,回复@II狐:中国河流土壤大气污染够严重了，环保和生产的矛盾始终没解决。不要比烂的意思是不要说因为美国或其它国家怎么做我们就怎么做，气候变化一点突破临界点每个国家都会遭殃。看看评论吧，比烂的思维多的是。,1,1,1
4357819144811152,熊熊这么可耐[失望]//@张超Juck:#地球一小时# 北极熊没有天敌，但“全球变暖”却让他们濒临灭绝。让我们了解它，爱惜它，一起保护它们的家。@WWF世界自然基金会,1,1,1
4081748453830828,【专家：气候变化气温升高，中国大部分地区降水呈减少趋势】《中国极端气候事件和灾害风险管理与适应国家评估报告》指出，伴随着全球气候变暖，近60年中国极端天气气候事件发生了显著的变化，中国中东部冬半年平均 专家：气候变化气温升高，中国大部分地区降水... ,1,1,1
4373370868467582,2019.5.18 将近35摄氏度高温环境下，穿着白大褂🥼戴着口罩😷 🔬 ，空调坏掉了 ，热屎我了！！！ ,3,3,3
4149471996212297,#老百姓有话说#地球有病了，看到报道很多国家接连遭受飓风、台风、洪水等天灾，这些国家遭受很大人员和财产损失。中国最近召开的治理荒漠化国际会议、世界植物多性会议都是为了给地球治病呀。中国还应召开水治理、气候变化方面的会议(也许已开过我没看到也说不定)，地球是个超级生命体，岩石圈、水圈、 ,1,1,1
4475463206617129,#COP25绿色WE来[超话]##西北大区气候变化志愿者团队##不用燃料也可以做菜#  凉拌黄瓜，清清爽爽[馋嘴] ,3,3,3
4475814416252036,哦？思路可以 之前见过的好像都是极端气候有关，定向非洲那种，瘟疫好像合适也不合适？//@我一个隐身你就看不到我:奇怪的知识增加了. jpg,1,3,
4248198568535355,我妈，亲妈[微笑]凌晨不知什么时候把我空调关了，这都没什么，但我窗户和门都关着呢啊！ 没到五点给我憋醒了，俩胳膊被高温下异常兴奋的蚊子咬了若干个包[微笑] 这一周我都失眠，每天靠咖啡吊着一口仙气，昨晚难得想主动睡个大觉，天还没亮就被霍霍醒了[微笑] 我能怎么样呢？就继续喝咖灰喽[二哈] ,3,3,3
4458057960945164,你真的了解全球变暖吗？这可能是关于气候变化第一本真正诚实的书。 作者娜奥米•克莱恩2015年度全球最具影响力思想家TOP3，这部作品是2014年度观察之作，《金融时报》《华尔街日报》《观察家周报》等评选出的年度好书。,1,1,1
4475622673415364,#COP25绿色WE来[超话]##废物利用##cop25##youth4climate气候变化青年行动# 旧书摇身一变，好看的笔筒诞生了[加油] ,1,3,
4447542311653978,#新中国气象事业70周年# 【守望者！从0到216的蜕变 | 70年气象印记】新中国成立之初，我国天气雷达领域几乎是一片空白。70年沧桑巨变。如今，我国已成为世界上拥有监测灾害天气的天气雷达数量最多的国家之一，为国家防灾减灾、应对气候变化、气象服务经济社会发展和生态文明建设等作出重要贡献。来看看 ,3,3,3
4293324556345676,#能源舆情#【达到温室气体净零排放以远离洪灾】政府间气候变化专门委员会发布的一份权威性新报告为全世界温室气体排放设定了一个明确的目标：到本世纪中叶，必须将温室气体排放量减少到净零，只有这样才有可能将全球变暖升高温度控制在1.5摄氏度以内。每个政府都应该阅读这份报告，以重新明确现有选择 ,1,1,1
4080065916697771,服务经济社会。//@山东环境:目前，国防科工局、中国气象局正在按计划组织有关单位开展卫星在轨测试，计划今年6月—7月交付使用，同步组织力量在天气预报、防灾减灾、应对气候变化、资源开发、生态环境监测和空间天气预警等领域开展应用攻关。,3,3,3
4314381498064234,#Youth4Climate挑战赛#时刻关注气候变化[米奇比心] 最近又在降温 大家注意保暖[可爱] 重庆市志愿者打卡[兔子] ,3,3,3
4325279218922402,一月一号才立的今年不熬夜的flag，没想到那么快就被打脸了 看了谁家那闺女，想了好多 2018年，我的年度词语应该就是“感恩”了 发生了很多很幸运的事情，意识到身边有多少一直爱着我的人，这一年我和月月就像初中那样同吃同住同学习，从秋天到冬天，这是自打初中毕业后，我们待在一起最长的时间了，可 ,3,3,3
4022184035146183,[心形礼物][心形礼物]咨询关节疼的朋友显著增加，主要是由于气候变化，诱使关节炎发作[向右]风湿关节炎患者对气温、湿度等生活环境较敏感，因此需特别注意自我防护。如加强全身和关节部位（尤其是病变部位）的保暖。同时，也要保持充足的夜间休息和白天有规律的休息，睡眠可以使受损的关节得到修复。,3,3,3
4398601129721838,#西安爆料# 【冰块蛋糕、清爽沐浴、凉西瓜……看它们在秦岭野生动物园的清凉生活[并不简单]】大暑发威，热浪滚滚，西安秦岭野生动物园的动物们怎么解决这难耐的酷热呢？猩猩吃冰棍，长颈鹿、河马、猕猴吃西瓜，羚牛冲淋浴，梅花鹿游泳，熊猫吹空调……记者了解到，为了让动物也能在暑天远离高温的烦恼 ,3,3,3
4463880895578368,#环保bingo酱# 【瑞典“环保少女”PK特朗普！达沃斯上演气候变化大辩论】1月21日，达沃斯论坛拉开帷幕。美国总统特朗普和瑞典“环保少女”通贝里先后登场发言。通贝里称美国退出《巴黎气候协定》令人愤慨和忧虑，而特朗普则表示当下是“令人乐观的时代”，拒绝悲观预言。,2,3,
4429947404024886,【#全球气温变化加剧0.5度会发生什么# ？】2015年，全球各国政府在巴黎通过的一项协议：为阻止全球变暖，温度上升不能超过2度，要竭力将其控制在1.5度以内，那么这0.5度的变化会给地球带来什么影响呢？ ,1,1,1
4412464134921237,【史无前例！#地球二氧化碳浓度创新高#，诺奖得主：#全球变暖恐不再受人类控制#】300万年前地球二氧化碳浓度达300ppm时，温度比如今高2-3°C，海平面高出15-25米；去年地球CO₂浓度已超410ppm，史无前例。诺奖得主、联合国政府间气候变化专门委员会报告主笔Kevin Trenberth表示：没有迹象表明全球变暖在 ,1,1,1
4122918982469925,近日西安的高温天气真应了那句话“出门五分钟，出汗两小时”，除了空调房，哪都不敢去，放几张冬季大兴安岭的雪景图来养养眼，祛祛暑吧。[嘻嘻][嘻嘻][嘻嘻]#忒色陕西# #探秘大兴安岭# ,3,3,3
4319269141192226,"命名者称，如此命名主要是用这种动物的""天生眼瞎""和""把头钻进沙子里""属性来讽喻特朗普在全球气候变化问题上的""视而不见""和""鸵鸟心态""。 ",1,1,1
4020132848552199,天宫二号空间实验室搭载了14项空间应用载荷，还将释放一颗伴随卫星。天宫二号装载的宽波段成像光谱仪、三维成像微波高度计、紫外临边成像光谱仪等新一代对地观测遥感仪器和地球科学研究仪器，技术体制新，指标先进。这些载荷将会提高我国在全球气候变化研究、大气污染和大气成分监测的技术水平。,3,3,3
4537212659565386,#希林娜依高2030我想对你说# 这首歌听一遍就喜欢上了，嗓音独特，歌词有寓意，冰川融化，全球变暖，大气污染等问题近年来愈加严重，这也提醒着我们环保越来越重要，和希林娜依高一起保护地球吧[拳头][拳头]#希林娜依高联合国演讲# ,1,1,1
4012747785531052,发表了博文《酷暑天，房屋如何摆脱“蒸笼”模式？百特告诉你》近日成都持续高温，人们难以适应，大家都纷纷开启了空调模式，以此来降温。8月22日成都市电网负荷再创新高。为给直逼警戒值的主变压器降温，工作人员酷暑天，房屋如何摆脱...,3,3,3
4191598747150962,#南极漂来一块浮冰#说的我差一点都相信了，来搞笑的？，我怎么看不懂，我觉得特别想去现场看一看，厉害，难道全球变暖都不化了吗，得买机票，其实我觉得这个还是挺有意思的，特别喜欢，可疑的新闻。,1,1,1
