,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
611,611,611,611,611,611,611.0,532.0,day 5 of anti-lgbt/anti-trans hate spam in my chat you love to see it ,-1
612,612,612,612,612,612,612.0,143.0,RT If you have a spike in HIV infections in London among gay males but no way to measure that because your surveys ask about ge,0
613,613,613,613,613,613,613.0,989.0,RT EXCLUSIVE: our lord and saviour took time out of his busy schedule to sit down with and chat about all things LGBT+ (including what cows can teach us about modern gender norms) ,-1
614,614,614,614,614,614,614.0,226.0,And how is she not the one doing the assuming of someone's gender or sexual orientation ? ,0
615,615,615,615,615,615,615.0,189.0,RT For Women Scotland are a well known trans hostile group. Seems like LGB+ people are collateral damage when it comes to their activity towards trans people. #ConversionTherapy #LGBT+ ,-2
616,616,616,616,616,616,616.0,227.0,RT Kinda ironic how exclusive the lgbt community is.,1
617,617,617,617,617,617,617.0,98.0,"RT One of the cis people at the #NotSafeToBeMe protest in London, was my great friend @LirvaC. This person is an absolute inspiration, a valued member of the LGBTQ+ community, who goes out of her way to make sure LGBTQ+ people are always included and heard. ",-2
618,618,618,618,618,618,618.0,90.0,Story says a whopping dozen students supported the lgbt flag.,0
619,619,619,619,619,619,619.0,474.0,i think a regular hotline wont understand LGBT+ terms and issues as much & explaining them would waste precious time. its easier to talk to someone who will be more likely to understand your current issues when they also experience it,-1
620,620,620,620,620,620,620.0,697.0,"RT latter of these people, who we would refer to as ""transgender"" today, could be heterosexual OR queer in sexuality. He also acknowledged that those with a fluid experience of gender and those without a fixed gender existed and that this was something natural for them.",-2
621,621,621,621,621,621,621.0,486.0,"RT Two-tier Internet announced by pushing LGBTQ, victims of abuse and others needing anonymity under the bus, in the name of safety. ",-1
622,622,622,622,622,622,622.0,743.0,"So if Rowling came out with racist, homophobic or antisemitism they should support her in that too because they owe her? Your logic is deeply flawed. I read what she's said. I understood what she said. She's a bigot. Just cos you share her view doesn't alter that fact.",-1
623,623,623,623,623,623,623.0,470.0,"I applaud Cheney for standing up & doing her job, in the face of her party's opposition. However, her stand on equality for LGBTQ is questionable. Only recently has she been in favor. Previously, she was steadfastly against equality.",2
624,624,624,624,624,624,624.0,731.0,"RT STEP ONE: To get your doodle drawn during one of my livestreams, please donate to a trans charity like https://t.co/mUFfpJsZCu https://t.co/ABGtEais9Q https://t.co/AqLQroY0bv Or other LGBT+ / trans charity of your choice.",-1
625,625,625,625,625,625,625.0,649.0,You haven't read the bill. It prohibits teachers from speaking with kids between 5 and 8 years old about anything to do with sex or gender. Doesn't matter if it's straight sex or LGBTQ sex/ gender. It's NOT age appropriate. Period.,1
626,626,626,626,626,626,626.0,92.0,RT But how can they possibly know the sex of their child until it is assigned at birth? ,0
627,627,627,627,627,627,627.0,377.0,"I don't know if they would treat me differently if they knew I am Bi. They called the gay community ""alphabet soup"" and made homophobic remarks. It is heartbreaking. I imagine they will say it isn't about me. But it is. I am in the ""alphabet soup"".",-2
628,628,628,628,628,628,628.0,883.0,"And I thank God for the people who see you for who you really are, a hypocritical, bigoted, hateful, homophobic, transphobic wolf in sheeps clothing.",-1
629,629,629,629,629,629,629.0,732.0,youre implying ryoma is gay and should be punished??? kinda homophobic,-1
630,630,630,630,630,630,630.0,975.0,"The homophobia I was around being raised by gen X was...bad. I have deep respect for gen X queers bc I've heard them talk about how awful the 80s/90s were. To be fair gen Y has work to do too. Our society is homophobic, tbh no generation should be too self congratulatory.",-2
631,631,631,631,631,631,631.0,44.0,RT Check out my brand new Patreon page! #lesfic #lesbianromance #lesbian #wlw #lesbianfiction #lesbianbooks #lgbtq #lgbt #romance #queerbooks #loveislove #lgbtbooks #ffromance #queer #kindle #lesbians #lesbianauthor ,-1
632,632,632,632,632,632,632.0,544.0,actually this applies to any form of lgbt media. please stop doing this<3,-1
633,633,633,633,633,633,633.0,385.0,"RT Good context on why Brittney Griner and other WNBA players are in Russia, and what it means to be an out LGBTQ athlete there ",-1
634,634,634,634,634,634,634.0,306.0,"RT I will try to not be political today. Besides this: I wish many would just admit they have issues with lgbt and/or drag stuff and stop trying to make it about the kids! I mean, where is the outrage over this indoctrination? ",0
635,635,635,635,635,635,635.0,318.0,"TL;DR 1. democracy 2. improving institutions 3. lgbt good pog 4. a crum of a social state 5. fiscal policy = good jobs 6. overpopulation 7. economic imperialism 8. just build more houses 9. carbon credits + ""research"" 10. cheap healthcare somehow 11. rest. justice pog",-1
636,636,636,636,636,636,636.0,991.0,Fleeing persecution for being LGBT+ can be a reason for refugee status. Not sure it would work if you are British though.,-1
637,637,637,637,637,637,637.0,242.0,"RT Vanessa, the majority of people dont have an issue with the police engaging with and supporting the LGBTQ+ community. However, they do have a problem with uniformed officers painting their faces and dancing about. Can you not see how that impacts negatively on public confidence?",1
638,638,638,638,638,638,638.0,564.0,I feel like we should just call a gene gay to make her happy,-1
639,639,639,639,639,639,639.0,997.0,I think international students and LGBT international students are particularly prone to abuse. LGBT international student from countries hostile to LGBT,-1
640,640,640,640,640,640,640.0,244.0,RT i hope bts know and are proud of the safe space theyve created for lgbtq+ army bc when the camera pans to the audience during ending ments there is always at least one pride flag or lesbians for _____ sign in frame like theyre really staring out into a whole fruit bowl,-1
641,641,641,641,641,641,641.0,636.0,"RT Job posting, pls retweet!: Help us find a Data Analyst to support quant analysis for several #2SLGBTQ health research projects. Full-time, flexible working arrangements (within Canada). Get to analyze interesting new data regarding 2S/LGBTQ health equity! ",-1
642,642,642,642,642,642,642.0,1010.0," you couldnt be more blinded! While you have Ukraine flag in your bio, you should research Ukraine lgbtq laws. Wake up people!!!",-1
643,643,643,643,643,643,643.0,131.0,"RT What's really happening in society is ""ELITE Privilege."" No matter gender, religion, race, sexual orientation, etc, it's in their best interest keep any1 they deem of lower class/social status divided. We've been conditioned 2 give them free pass 2 follow different set of rules. ",0
644,644,644,644,644,644,644.0,208.0,RT Mexico has opened its first trans clinic which is also run by transgendered people and offering hope to the LGBTQ community f,-2
645,645,645,645,645,645,645.0,967.0,"You should have identified at LGBTQ+, then they would have helped you find it!",0
646,646,646,646,646,646,646.0,297.0,"RT it also encourages women to prioritize the attainment of equal access to power, without interrogating how the institutions or systems they seek access to contribute to the collective subjugation of women, LGBTQ+ ppl and children.",-1
647,647,647,647,647,647,647.0,969.0,RT Honestly I don't give a fuck who Lindsey Graham is sleeping with & what dress he wears in secret if that's the case. So many things to call him other than homophobic transphobic names like Lady G. I prefer to call him a scheming racist Trump lapdog election fraud traitor clown.,-1
648,648,648,648,648,648,648.0,1102.0,"If you don't want to hear the truth and want to validate your own feelings, block acnh_cherrylain. She believes in God and he hates LGBT. God is a transphobe, so we don't follow God here. She doesn't know who God really is. Sora is not Jesus. ",-1
649,649,649,649,649,649,649.0,195.0,RT A reminder that the LGBTQ+ club is up and running every Monday at Lunchtime in Science room 10. New members are welcome.,-2
650,650,650,650,650,650,650.0,429.0,"Can we stop the name calling please? You're spoiling what is otherwise a pretty decent debate. So how come, when bathrooms are segregated by biological sex suddenly we need bathroom inspectors?",-1
651,651,651,651,651,651,651.0,716.0,"RT New short stories out now! #LGBTQ ""I found it chilling"" - Extin",-1
652,652,652,652,652,652,652.0,60.0,"RT More anti-LGBTQ bills were introduced this year in Texas than any other state in the country. Another shameful stat for our state. I voted for the #EqualityAct to give LGBTQ Texans federal protections against discrimination, now the Senate must pass it. ",-2
653,653,653,653,653,653,653.0,232.0,"its so homophobic of him, the audacity of kids these days",-1
654,654,654,654,654,654,654.0,617.0,"RT Yes, the proposed new ""conversion therapy"" legislation will force the recognition of ""gender identity"" in Engl",-1
655,655,655,655,655,655,655.0,526.0,"I find it really funny how much better MW19 portrayed LGBT operators. And this is set in the 1940s too, it's pathetic lmaoooooo",-1
656,656,656,656,656,656,656.0,847.0,RT The spring of honesty and virtue lie in good education. UNBRIDLED is the sequel to a sensually illuminating true story about a young man coming-of-age in a secret society & a male harem. #FreshInkGroup #LGBTQ ,-1
657,657,657,657,657,657,657.0,159.0,"That doesnt translate to misogynistic, homophobic, or racist. Like at all.",0
658,658,658,658,658,658,658.0,1023.0,"RT ""Ms Calder...said the First Minister was giving away the word woman for 100m She said: Redefinfing the word woman, allowing any male to change their birth certificate to female, is the ultimate sexism. ",1
659,659,659,659,659,659,659.0,288.0,Project harder. The Proud Boys are openly homophobic. All proud boys are homophobes. Trying to argue they aren't is like trying to argue not all Klansmen are racist. It's insane.,-1
660,660,660,660,660,660,660.0,325.0,"Yet I am gay and actually have friends who are in the closet because their parents are so blatantly homophobic they would be kicked out as a result. If this had been effective when they were schoolkids, it would have ruined their lives.",-1
661,661,661,661,661,661,661.0,656.0,"I dont think so?? Definitely not homophobic but Ive not looked into transphobia I know its p easy to get the name changed for IDs and stuff but Ill be honest Im still a guy on mine bc I havent gotten around to it ,:)",-1
662,662,662,662,662,662,662.0,350.0,RT Bisexual people who use or work in adult social care in the UK: I am still recruiting for my study and I need interview participants. You will get a 30 voucher for taking part. DM me if interested #bisexuality #bwiththet #lgbtq #pansexual #queer #mentalhealth #carers,-1
663,663,663,663,663,663,663.0,375.0,"RT If you have experienced conversion therapy, or something like it, you are not alone. You do not need to live with your",-2
664,664,664,664,664,664,664.0,805.0,Do they mean gender assigned at birth? Or one of the other uses of the word?,0
665,665,665,665,665,665,665.0,68.0,"I dont know what you mean by that, but there is no option to have sex in WoW. Being Ace has little to do with gender, do you mean gender- fluid or non-binary? What would you change to make it more inclusive?",-1
666,666,666,666,666,666,666.0,1072.0,"RT ""Most Americans"" are Democrats who reject racist-hate Want equality and justice for ALL Thriving in every State Support the rights of women & the LGBTQ Like prisontime awarded to the -plotters of Trumps-coup ",-1
667,667,667,667,667,667,667.0,285.0,"RT When (for every1's sake) addressing years of fed/consumed/taught/Learned&Normalised discrimination/bigotry, facts (yes folks facts exist) Facts Matter That's why LGBT+ History Month 2022 is important. I recommend it. #LGBTHM22 #OTPFest22 #LGBTplusHM #educateOUTprejudice",-2
668,668,668,668,668,668,668.0,26.0,Ummm.... what?! Derek chauvin is canceled af where tf you seen him in public? Just do me a favor: go to your favorite URL and type in canceled for blackface. I can also tell by your last statement you think of black people and LGBT as two separate communities.,-1
669,669,669,669,669,669,669.0,16.0,Why they needed a law not to teach about LGBTQ to k-3rd grade I'll never know. You don't teach sex ed to these age groups so... ,1
670,670,670,670,670,670,670.0,761.0,"Israel is a multiethnic multicultural multi faith parliamentary democracy where live Jews,Arabs,Druze, Circassians,Armenians and other citizens all of whom have equal rights regardless of ethnicity, faith, sex or sexual orientation",-1
671,671,671,671,671,671,671.0,811.0,RT Three Polish regions repeal 'LGBT-free' declarations ,-1
672,672,672,672,672,672,672.0,118.0,"RT Aiie, NZ parliament just passed the Conversion Practices Prohibition bill law, banning conversion therapy based on sexual orientation, gender identity and gender expression! #nzpol",-2
673,673,673,673,673,673,673.0,99.0,"well, I mean, I've written quite a few things about that actually but tbh, I imagine you'd probably approve of the kind of policies that Saudi Arabia, etc. have towards LGBT people.",1
674,674,674,674,674,674,674.0,821.0,"Only a homophobe would respond like that to your important tweet about the LGBT community. Solidarity, and thank you for bringing these facts to people's attention. @HouseOfRedRobin",-2
675,675,675,675,675,675,675.0,675.0,"yeah i get what youre saying but, they dont they perform about as well as biological females on the whole. genetics/external sex organs arent a useful indicator of athletic performance. ",-1
676,676,676,676,676,676,676.0,399.0,"Take risks then. If you're not racist, homophobic, etc, then your voice will emanate that. I've crossed no lines",-1
677,677,677,677,677,677,677.0,440.0,"Said by the asshat defending and his transphobic, homophobic, and generally stupid takes. Grifter. Difference between you and Dore? Literally none.",-1
678,678,678,678,678,678,678.0,267.0,"RT The make-being-lgbt-illegal politicians are HERE IN MICHIGAN Senator Barrett is using shady, immoral phishing tactics to attack LGBT youth and their parents! Write your representatives calling him out on his outrageous behavior, and vote Slotkin to get Barrett out of office! ",-1
679,679,679,679,679,679,679.0,82.0,"RT Rep. Marjorie Taylor Greene's husband just spent up to $295,000 on stock in companies that contradict the Republican lawmaker's BLM and LGBTQ stances ",0
680,680,680,680,680,680,680.0,588.0,"Disney president wants more Disney characters to be LGBTQ+ or racial minorities, says her own children are pansexual and transgender 30 March, 2022",-1
681,681,681,681,681,681,681.0,163.0,RT lgbt character of the day: the spider from madagascar. she is a lesbian ,-1
682,682,682,682,682,682,682.0,491.0,"What evidence do you have that any trans person has ""changed"" gender identity? Also, if you look at the wide biological impacts hormonal replacement has on the body, that's plenty evidence that ""sex"" isn't immutable",2
683,683,683,683,683,683,683.0,492.0,"RT The LGBTQ community being outraged over my benign, throwaway Amber Heard comment is actually helping us sell tickets to Orlando. (link is pinned to my twitter) Thanks, dorks!",0
684,684,684,684,684,684,684.0,572.0,"RT Dear teachers, if your students know your sexual orientation, political ideology, or bra size: YOURE DOING IT WRONG!!!!",0
685,685,685,685,685,685,685.0,265.0,"In actuality the whole mummified corpse thing is really indicitive of the way lgbt people in this country are treated, to the point where the self defense killing had to be hidden for the safety of the people who did it even though they were within their rights to do it",-1
686,686,686,686,686,686,686.0,1014.0,Every single generation the numbers rise 5%. Thats society changing lol. Theres no other explanation for the heavy and steady rise. That is okay. LGBT are just regular people. But LGBT is not the same as race. Stop it. Its so rude to black Americans,1
687,687,687,687,687,687,687.0,858.0,"That verse was possibly mistranslated. Also, why does it even matter? Why do you feel the raging need to exclude LGBTQ+s from Christianity?",-2
688,688,688,688,688,688,688.0,341.0,I agree. They simply won't let their leading man be LGBTQ. ,-1
689,689,689,689,689,689,689.0,56.0,"You're the self-righteous sexist here. If you define ""woman"" in terms of ""gender identity"" or ""gender behavior"" rather than biological sex, you clearly don't give a shit about women.",2
690,690,690,690,690,690,690.0,69.0,"There is nothing wrong with teaching children early on about LGBTQ. The suicide rates of transgender are so high because they grew up unaccepted. If we could tackle that at an early age, I see nothing wrong with that.",-1
691,691,691,691,691,691,691.0,1060.0,"What your doing is WRONG! I support LGBT but I do NOT support it in schools. This is for the parents to talk to THEIR children about. THEIR children is NOT your children. I have 2 gay aunts and they think this is WRONG. Do your job and TEACH them Math, Science, English etc' ",1
692,692,692,692,692,692,692.0,1082.0,RT #ShamelessSelfpromoFriday #WritingCommunity do a #Writerslift Drop yr #books #poetry #website below Let's #RT #FOLLOW #share Buy my book #fantasy #LGBT #squirrel #book #writerslife #Kindle #bookshelf #amazon #bookshop #library #writerslife #satire ,-1
693,693,693,693,693,693,693.0,835.0,"RT Today on #NationalComingOutDay, & I share an important story of a love that truly takes guts between 2 womxn who met via GWG & deal w/ their intersections identifying as #LGBTQ & & living with #CrohnsDisease. Check out their beautiful story: ",-2
694,694,694,694,694,694,694.0,849.0,RT There have been gay heroes before in the comics. It is more than past time in the movies ,-1
695,695,695,695,695,695,695.0,941.0,"RT Transgender - identifying as any gender other than the one you were assigned at birth. SO STOP TELLING NONBINARY PPL WE'RE NOT TRANS. If we decide to identify with that label you DON'T get to tell us we're ""not"" trans. I'm sick of it.",-1
696,696,696,696,696,696,696.0,798.0,RT Excited that our 2019 book got named in this very cool list of queer texts on along with a bunch of fab people including - list by Indonesian queer Scholar - Hendri Yulius Wijaya. ,-1
697,697,697,697,697,697,697.0,1024.0,"Well it depends how dark your humour is. Dark humour is one thing, like joking about your own trauma but if the humour is just blatantly racist, misogynistic, homophobic etc thats when its wrong. I agree cancel culture is annoying but I guess they have good intentions?",-1
698,698,698,698,698,698,698.0,994.0,RT The sequel to the first military LGBT film is coming out finally. ,-1
699,699,699,699,699,699,699.0,302.0,"Between the AIDS epidemic/scare and the very real and present homophobia (the show touches on this a little), the LGBTQ community didn't just walk around ""proud"" in 1987. I & others had a friend in highschool... we all knew/suspected he was gay, but he was never ""out"" back then.",-1
700,700,700,700,700,700,700.0,1085.0,"RT Police chiefs urge victims of homophobic & transphobic abuse to come forward after figures show the number of hate crimes soared to the highest monthly level since beginning of the pandemic, after lockdown restrictions were eased in summer. ",-1
701,701,701,701,701,701,701.0,782.0,RT Good Morning Sexy People. Im off to do a LGBTQ Affirming Healthcare training class. Like my watch face? Have a great day! ,-1
702,702,702,702,702,702,702.0,1058.0,The misogynistic dullards whove been blocking women for stating that victims of rape shouldnt be forced to lie about the sex of their rapist - women who share Alison Moyets views that biological sex matters - are now trying to make money by covering one of her iconic songs?,-1
703,703,703,703,703,703,703.0,871.0,Facebook lgbt censorship strikes again. Follow MPacts new page ,-1
704,704,704,704,704,704,704.0,538.0,RT I believe in your dreams and abilities. I know you will give us the best series. Your dream for equal society and supporting LGBTQ will happen. I am happy that you are brave enough to do it first. Proud of you. #GAPyuriQ1 #GAPtheseries #Saint_sup #MingEr ,-1
705,705,705,705,705,705,705.0,1067.0,"RT LGBTQ individuals are 4x as likely to consider or plan a suicide than non-LGBTQ peers. Putting out messages that they are somehow wrong only continues to exacerbate that. Official policies from state governments, implemented in schools, make it worse. ",-1
706,706,706,706,706,706,706.0,55.0,"RT America is a diverse stage filled with all the colors of the rainbow. Every man and woman, Queer or Straight, has the right to live his or her life with whom they choose. Love is not a battleground. We must #VoteBlue to protect #LGBTQ Rights! #FreshResists #EqualityForAll ",-2
707,707,707,707,707,707,707.0,286.0,Thank you so much for you support please could you sign and share the petition for our brother Jack and the boys to get them justice they deserve thank you ,-1
708,708,708,708,708,708,708.0,354.0,It is radical and extreme as an exmember of their religion I can tell you these people are fanatics if they had their way the government would genocide the entire LGBT+ community.The God they follow is a narcissistic vindictive genocidal misogynistic sociopathic monster.(1/2),-2
709,709,709,709,709,709,709.0,613.0,"RT Latest data finds that hate crimes against LGBTQ+ people are significantly up, with trans people suffering the biggest increase - up 334% from 2014 ",-1
710,710,710,710,710,710,710.0,998.0,"RT More than 2,000 fans have made a pledge to support a local LGBTQ+ charity. That's an all-time Prideraiser record! With local campaigns in 81 cities, there's probably one near you. Visit to learn more and make your pledge",-2
711,711,711,711,711,711,711.0,700.0,"Definitely planning the carry-on very carefully! Unfortunately there are no overtly LGBTQ friendly places where my family lives (it is the area that voted Lauren Boebert). So I'm mentally readying myself for some friction whenever I got out, if anybody clocks me.",-1
712,712,712,712,712,712,712.0,409.0,"I am not sure if I agree with the ""especially as a (pro) Domme"" part, in so much as my lifelong experience as a dominant says it's a sexual orientation not an elevated art on the spectrum of sex.",0
713,713,713,713,713,713,713.0,625.0,If you do no possess affectional attraction it quite literally does not fit the definition of a sexual orientation ,0
714,714,714,714,714,714,714.0,904.0,RT Some interesting thoughts on Welsh language when completing Q's 7&8 of the LGBTQ+ Action Plan consultation. ,-1
715,715,715,715,715,715,715.0,222.0,"Thanks for sharing this, Andy. Someone DM'd me to say what I'd shared *did* sound like disordered eating, but also that it's so common in women and #LGBT folk due to how wider patriarchy makes use of diet culture. Much to reflect on about how we support people affected by this.",-1
716,716,716,716,716,716,716.0,817.0,"If is willing to revoke endorsements of LGBTQ candidates because of a single issue, are they really interested in elevating marginalized voices?",-2
717,717,717,717,717,717,717.0,888.0,"There will soon come a time when an #LGBTQ student in a Christian school will be able to stand on his desk promoting his sexuality. Meanwhile his teacher will be cowering in the corner unable to say anything about his traditional family beliefs because it's ""discriminatory"".",-1
718,718,718,718,718,718,718.0,928.0,how are you homophobic and kissing boys is your job?,-1
719,719,719,719,719,719,719.0,1029.0,RT 'Needs to be investigated as a crime': Florida school board member files criminal complaint over teen LGBTQ book ,1
720,720,720,720,720,720,720.0,132.0,Idk why yall acting like mandatory birth control is a bad thing. Is it gonna stop u from having sex? There are so many forms of birth control. Im not gonna go back and forth with clowns. Without sperm women cant get pregnant. When u impregnate a woman its your choice ,0
721,721,721,721,721,721,721.0,961.0,"A rally against LGBT people was held in Georgia. For some reason, the Georgian opposition channels have already dubbed the rally ""pro-Russian"". The logic seems to be this: if you are against LGBT, it means for Russia.",1
722,722,722,722,722,722,722.0,844.0,RT Thats how I feel about all the groups that once supported people with same-sex sexual orientation. The hate group narrative is despicable nonsense. What I feel is a sense of betrayal by groups that once supported LGB people and who now say everyone has a gender identity.,1
723,723,723,723,723,723,723.0,480.0,"RT Now, for all you religious people today I be provided my new ( Tarot Video) in which its extremely this will be your opportunity to utilize Block and then tomorrow Ill run Black Unity including LGBTQ then you woke conscious people get the opportunity to block ",-1
724,724,724,724,724,724,724.0,249.0,"""First"" doesn't mean that she didn't read the entire thread. It means that she recognizes that characteristics of professionalism should diminate personal sexual preferences. I would argue that such comments regarding sexual orientation are completely inappropriate.",0
725,725,725,725,725,725,725.0,951.0,RT FLUKE IS THE GAYEST GAY ICON WE LOVE OUR LGBT KING ,-2
726,726,726,726,726,726,726.0,694.0,"RT Even if youre not allowed to teach children about queer issues, they know who we are. They know were easy targets. Thats not gonna stop. The only times my school EVER tried to talk to me about LGBTQ+ issues is when they were blaming me for my own abuse.",-1
727,727,727,727,727,727,727.0,101.0,RT there are plenty of BW who arent homophobic and trying to play the divide and conquer card is veryof you. no surprise there lol ,-1
728,728,728,728,728,728,728.0,187.0,"Look, Im LGBTQ+ and have a trans girlfriend, so I understand the struggle, here. But I am also a programmer, so I know that they would basically have to create the content from scratch to include it in MELE, which is not feasible for how they updated the existing games.",-1
729,729,729,729,729,729,729.0,651.0,"Or a sexuality/gender to get away with bad things. ""I have ADHD, so..."" or ""I'm a part of the LGBTQ+ community, so..."" It just gives everything a bad name. And I know there would be people trying to make incest the I in LGBTQIA+ just so they have some sort of shield.",1
730,730,730,730,730,730,730.0,990.0,"And just this year, reported how rising voter restrictions being passed in states will disproportionately harm LGBTQ+ Americans especially people of color and people with disabilities, who face multiple intersecting barriers. ",-1
731,731,731,731,731,731,731.0,389.0,"RT Hey, guys! Who else would you like to host #qmk on ? :) Also, who are your favorite LGBTQ+ personalities on #kumuph?",-1
732,732,732,732,732,732,732.0,1054.0,"Dont worry, this still wont be good enough and the LGBTQ community will find something else to complain about.",1
733,733,733,733,733,733,733.0,935.0,Yes I was shouted at along the street because I wouldnt take one of their leaflets and told them if I was demonstrating Id be on the side of the LGBT.,1
734,734,734,734,734,734,734.0,906.0,Thats because people dont understand what gender dysphoria is. They think its hating your body and everything. But gender dysphoria is purely the disconnect between your birth sex and your gender. Between your brain and body.,-2
735,735,735,735,735,735,735.0,200.0,people with these pfp are either racist or homophobic,-1
736,736,736,736,736,736,736.0,806.0,"RT Morning! Its full blown terf alert regarding a therapist today - Glasgow based, says she can work with LGBT+ clients but her timeline is all anti-trans hate. I dont fing think so folks",-1
737,737,737,737,737,737,737.0,1036.0,RT This is the saddest day in the history of lgbt books about dragons #savewingsoffire,-1
738,738,738,738,738,738,738.0,1016.0,RT Happy #TransDayOfVisibility !!! Im a non-binary artist that draws lots of trans OCs and LGBTQ+ things !!!! ,-2
739,739,739,739,739,739,739.0,256.0,"I re-read the stuff a bit and i'm not quite sur about the name part, but I'm pretty sure being unable to change your name was the case in the old law. If they keep the ability to change your name in the new law and that your sex marker is only on medical / birth stuff and not",0
740,740,740,740,740,740,740.0,1086.0,RT JUST IN: wants more information about allegations of racist & homophobic hazing in Danvers High hockey locker room w/ questions about how those in positions of power responded. Our story ICYMI: #wcvb #5Investigates ,-1
741,741,741,741,741,741,741.0,54.0,RT DEI Leaders LGBTQ+ Inclusion Pregnancy & Maternity Coming soon... Global Citizenship Mental Health & Wellbeing Neurodiversity What's missing? What else would support you & your school team? #DiverseEd ,-2
742,742,742,742,742,742,742.0,717.0,RT Don't sit there and tell me you support LGBTQ individuals if you bought FNAF and support this shit: ,-1
743,743,743,743,743,743,743.0,587.0,"RT You put 'biological sex' in the question people are more likely think a 'doctor's approval' (which incidentally, isn't the current system) makes sense. Chuck in a few 'strict legal protections' and you get a strong majority for it. ",0
744,744,744,744,744,744,744.0,363.0,"RT Convicted rapists are not a gender, sexual orientation, or a marginalized community. ",0
745,745,745,745,745,745,745.0,978.0,and now i having about my homophobic and shitty big sis but be glad TO NO NOT UNDERSTAND FRENCH ,-1
746,746,746,746,746,746,746.0,455.0,"RT Those who deny biological sex are dangerous and disingenuous; its time the rest of us stood up to them, writes Nathan Wi",2
747,747,747,747,747,747,747.0,1027.0,"RT There has been Constant honking, akin to sonic torture and the use of racist, xenophobic, anti-Semitic, homophobic behaviour, has been accepted and supported by occupiers. They have now taken hold of orange shirt day without support of the family. This is totally disgusting.",-1
748,748,748,748,748,748,748.0,892.0,"RT Ashley Cowburn, Independent: Carrie Johnson says the government is banning conversion therapy, but says there is still a long way to go on LGBT rights. Worth remembering the government has been banning conversion therapy since 2018 but still hasnt ",-1
749,749,749,749,749,749,749.0,1078.0,"How common do you think violent, proudly racist and/or homophobic people are? Especially in CA? I didn't say they don't exist, I said ""very few"". Even then, do you think they can't be reformed? Bigotry is learned, not intrinsic. Anything learned can be unlearned.",-1
750,750,750,750,750,750,750.0,121.0,"RT Meanwhile, they have claimed in media engagements that the bill will protect LGBTQI persons from extra judicial activities. While the membership of the homophobic Coalition are mainly religious groups, there have not showed any concern about the violent attacks.",-1
751,751,751,751,751,751,751.0,980.0,"so you support downgrading women, and expect women to be able to bought with money, its almost similar to slavery, cause you just throw money at a person and expect them to be yours, so you support slavery, are homophobic and see women as objects, eww look at this incel",-1
752,752,752,752,752,752,752.0,696.0,"Remind us, how you fled Twitter after your latest homophobic outburst provoked outrage, before coming back to brand homosexuality and pride a sin.",-1
753,753,753,753,753,753,753.0,277.0,"RT ""The drumbeat of debate and proposed legislation against the LGBTQ community is turning into a wholesale if not well-orchestrated attack."" ",-1
754,754,754,754,754,754,754.0,1075.0,RT in 2050 high school bullies will love your two gay dads and hate you for having piece of shit vibes. this is the future the LGBTQ community wants,1
755,755,755,755,755,755,755.0,965.0,"RT LGBTQ symbol is a rainbow, cause that shit ain't straight",0
756,756,756,756,756,756,756.0,218.0,"RT There are less than 100 days until Election Day. If youre ready to fight for Abortion access Public safety Voting rights Democracy LGBTQ+ rights Gun safety & more, we must elect Democratic AGs! #MobilizeForMidterms ",-2
757,757,757,757,757,757,757.0,397.0,RT Poland passes its own hateful LGBT+ propaganda ban: Children will be punished for tolerance ,-1
758,758,758,758,758,758,758.0,518.0,"RT Here is the artwork I did for the documentary Scream, Queen: My Nightmare on Elm Street. Super proud of this piece. #FreddyKrueger #screamqueen #LGBTQ #pride #nightmareonelmstreet ",-1
759,759,759,759,759,759,759.0,685.0,RT Two of our Gay men managed to escape from the Taliban place. Watch this video to see how our friends were bullied. Please Save us #AfghansLGBT #lgbtq #lgbtqia #lgbtqhealth #lgbtpride #lgbt #lgbtqcommunity #lgbtcommunity #lgbtqiaplus #lgbtiq #RainbowRailroad #KimahliPowell ,-2
760,760,760,760,760,760,760.0,134.0,RT WOW - they just admitted that not all LGBT are groomers but all groomers are LGBT.,2
761,761,761,761,761,761,761.0,108.0,"""my church is filled with all races"" Nonsense. You chose not to post the name of your church, so there is no reason on earth to believe you. And racism and homophobia go hand in hand, they are the same evil targeting different people. Your fruit:",-2
762,762,762,762,762,762,762.0,217.0,"RT over 120 LGBT books releasing in february, sorted by genre, all in this little thread ",-1
763,763,763,763,763,763,763.0,556.0,"Father of the victim alleges perp was gender fluid. Policy 8040 requires students to use the facility that corresponds to their consistently asserted gender identity, not to their shifting self-ID. Unclear if perp was in violation of that policy. ",0
764,764,764,764,764,764,764.0,112.0,"The Blairite hard-right, racist, homophobic, war criminals. ",-2
765,765,765,765,765,765,765.0,340.0,"Also he's blocked Orthodoxy in dialogue for the past two years which is easily the worst for promoting lgbt stuff, Fordham doesn't literally just shoot lgbt stuff out constantly.",-1
766,766,766,766,766,766,766.0,174.0,RT Liberal MP Cathrine Burnett-Wake has lost her #1 spot on the Eastern Victoria upper house ticket to Renee Heath @theag,0
