,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
167,167,167,167,503,"RT As Seth Cotlar has pointed out: Rufos new staffers profile picture is him with Groyper mom, Michelle Malkin. (For the uninitiated: groypers are anti-Semitic, racist, and homophobic activists on the far-far-right) ",1
168,168,168,168,990,"And just this year, reported how rising voter restrictions being passed in states will disproportionately harm LGBTQ+ Americans especially people of color and people with disabilities, who face multiple intersecting barriers. ",1
169,169,169,169,302,"Between the AIDS epidemic/scare and the very real and present homophobia (the show touches on this a little), the LGBTQ community didn't just walk around ""proud"" in 1987. I & others had a friend in highschool... we all knew/suspected he was gay, but he was never ""out"" back then.",1
170,170,170,170,753,I really dont want lgbtq issues. I want my boys to be in love and live freely ,1
171,171,171,171,274,Thank you from the bottom of our *queer hearts* for sharing your stories with the students in our #LGBTQ Writers in Schools program! (2/4) ,1
172,172,172,172,1016,RT Happy #TransDayOfVisibility !!! Im a non-binary artist that draws lots of trans OCs and LGBTQ+ things !!!! ,1
173,173,173,173,849,RT There have been gay heroes before in the comics. It is more than past time in the movies ,1
174,174,174,174,955,I dont know. Id be fine if they changed it to include everyone. That would be ideal. Im not as knowledgeable on the whole lgbtq stuff. I also thought the concept as guys and women can identify as each other and so includes everyone? Thats where Im confused.,1
175,175,175,175,328,"RT Yep. That is the definition of diversity. White man not wanted. We are obsolete and from now on our only burden will be to quietly fade away into the night of extinction. Welcome to the Brave New female, Black, brown, LGBT World. Good luck with it.",1
176,176,176,176,729,Do you have an old phone to help support older #LGBTQ people? ,1
177,177,177,177,835,"RT Today on #NationalComingOutDay, & I share an important story of a love that truly takes guts between 2 womxn who met via GWG & deal w/ their intersections identifying as #LGBTQ & & living with #CrohnsDisease. Check out their beautiful story: ",1
178,178,178,178,212,"RT ""It was expected of me."" Chosen Ones airs TODAY at 1pm CST! Short, but not exactly sweet at 33 mins long! Catch the premiere: https://t.co/rxKwGJ8K0j Art by #dnd #ttrpg #dndart #dndpodcast #lgbtq ",1
179,179,179,179,1042,"RT The Transgender Family Support Line is run by non-judgmental volunteers who have a transgender or gender non-confirming family member, and is open to provide support and information to you and your family. Call us on 01 907 3707 every Tuesday (10am-12pm) and Sundays (6pm-9pm). ",1
180,180,180,180,206,RT Paul is wishing The Lgbtq+ community a happy pride month ,1
181,181,181,181,961,"A rally against LGBT people was held in Georgia. For some reason, the Georgian opposition channels have already dubbed the rally ""pro-Russian"". The logic seems to be this: if you are against LGBT, it means for Russia.",1
182,182,182,182,590,"RT News flash: If you outlaw abortions, stop people from voting, ban discussions of sexual orientation and gender identity in classrooms, and criminalize providing gender affirming care for trans youth, you're not the party of ""limited government.""",1
183,183,183,183,1038,"tired of people saying he's done so much for the lgbt+ community when the ""so much"" is making terrible historical figures gay lin manuel miranda style",1
184,184,184,184,443,This is such a misogynistic and homophobic take like ,1
185,185,185,185,3,"RT LGBTQ asylum seekers at the shelter from El Salvador, Guatemala, Honduras, Jamaica, Mexico & Nicaragua are stuck in Tijua",1
186,186,186,186,120,Why did you quote-tweet me instead of replying? Did you want to avoid seeing this link again? ,0
187,187,187,187,744,"I don't know that it makes sense, but something like: sex in evolutionary terms is extremely robust. Biological sex in individuals has some rough edges that at least need to be negotiated (even while it's broadly robust)",1
188,188,188,188,259,RT Day 15 of drawing all my LGBTQ+ story characters for pride month. Ruby is a raging lesbian. Literally. ,1
189,189,189,189,668,Made more awful by how common it is. Every LGBTQ person has memories like mine.,1
190,190,190,190,1048,Mainly the complete eradication of biological sex for an underclass of meat.,0
191,191,191,191,315,"He defined the term as a cultural construct, not the biological sex organs. Continuing to pretend he meant something other than language is dishonest.",1
192,192,192,192,845,"RT This year, hundreds of queers and their families are celebrating an inclusive #Dussehra to simultaneously assert their spirituality, sexuality, and desi identity, at a joyous time symbolising the victory of good over evil. Report by @SsavitaPatel. ",1
193,193,193,193,1097,RT Man attacked with wine bottle during homophobic attack in Birmingham ,1
194,194,194,194,836,"RT APAM From LGBT to LGBT+: The evolving recognition of identity: The terms for the community of people that encompasses people who are lesbian, gay, bisexual, transgender, queer, intersex, and asexual are as broad as that... View article... ",1
195,195,195,195,606,"RT Garden State Equality is one of our HIV Is Not A Crime partners and New Jersey's largest LGBTQ+ civil rights organization.They educate and advance the movement of equality through advocacy, policy work, and training. #HIVIsNotACrime is possible with a grant from ",1
196,196,196,196,1094,"RT We spoke to about surging energy prices and inflation and what it means for independent queer venues like ours. We are lucky that we arent focused on profit, but its still a HUGE concerns over the coming months. Support queer venues ",1
197,197,197,197,136,"What an absolute load of bollox from , there are no barriers to people of any colour, creed or sexual orientation to walking over our green and pleasant land and if you cant have a kiss at a kissing gate then dont bother going out.",1
198,198,198,198,965,"RT LGBTQ symbol is a rainbow, cause that shit ain't straight",1
199,199,199,199,619,There never HAS BEEN the scientific definition of biological sex that was a concept which has been debunked. So asking when and how when y never happened is the problem.,1
200,200,200,200,814,"RT ATTENTION FLORIDA ! ! Extreme leftist Aramis Ayala is running for Florida State Attorney General. Look at her record against the death penalty in horrendous cases. Soros BACKED. She says she is running to fight DeSantis on voting, abortion and LGBTQ. ",1
201,201,201,201,566,RT PRANS MOTHER SAID IM NOT HOMOPHOBIC BUT IM PATPHOBIC #BadBuddySeriesEP7 ,1
202,202,202,202,969,RT Honestly I don't give a fuck who Lindsey Graham is sleeping with & what dress he wears in secret if that's the case. So many things to call him other than homophobic transphobic names like Lady G. I prefer to call him a scheming racist Trump lapdog election fraud traitor clown.,1
203,203,203,203,959,RT Part 2 #wankchat #wankbattle #sellingcontent #onlyfans #nsfwtwt #nsfw #LGBT #LewdRP #gayvid #gaythreesome #gayteenboys #gaymaster #gaylokal #gay #furry #snapchat #femboy #dirtytalk #cocktribute #gayhalloween #buyingcontent ,0
204,204,204,204,1031,nana i hate to break it to u but the girls in it r kinda lgbt :(,1
205,205,205,205,816,"RT If you are a member of the LGBTQ+ community, passionate about web3, and wicked talented at whatever it is that you do, come build with us. There's simply too much to create and not enough time to be excluding anyone from this picture. You are welcome, appreciated, and needed!",1
206,206,206,206,419,"Their rules are in there, but its kind of loose. Anything from race to LGBTQ to disabilities, to religious persecution, many different things.",1
207,207,207,207,171,RT Trans Netflix Workers Plan Walkout To Protest Dave Chappelle's 'The Closer' $NFLX via @,1
208,208,208,208,786,RT Peppermint Patti Spins Bidens Bullsht Claim States Are Looking to Separate LGBT Students From Others #Abortion #Infanticide #Homocide #DeathByDemocrats,1
209,209,209,209,677,"RT The biggest lie ever told was that Democrats (millionaire and billionaires themselves) are for the downtrodden, oppressed,",1
210,210,210,210,351,"Lock you up they said they will take that flag from, that's a whole country full of millions of people who do not support LGBTq why go provoke them yet they come to your country and don't tell you or demonstrate that LGBTQ is bullshit, they respect your ways they don't go out of",1
211,211,211,211,303,"for sure, some of them are so homophobic it's disgusting! and the reaction of the fans also shows how much of change is needed for this. it's really good to see a trans woman being happy and i hope he can be respectful to her cuz it's a big step to have someone holding ur hand",1
212,212,212,212,1007,"Disturbing thread about the disturbing parallels between modern transphobia and historical homophobic rhetoric. Obviously, TW: homophobia, transphobia ",1
213,213,213,213,144,"I swear to Bob, I wouldn't be surprised if you have a future photo op with the three radical anti-LGBTQ white nationalist Coloradans arrested w/28 others in Idaho on their way to not-so-peacefully protest a Pride event. The is looking more like the Klan these days.",1
