,tweet_id,label_code,text,label_text
137,1214713537932746752,-99,"Chaparral Elementary 6th grade students recently completed a unit on Ancient China. Working in groups, students created books about “The ABCs of Ancient China”. After their books were completed, they visited a 1st grade class to read their books! #growlearnlead #choosedistrict pic.twitter.com/tlcy9tMI7Y",irrelevant or no opinion
138,1214892411064856576,-99,Read about the implications of an accelerated shift towards steel #recycling in China.  https://twitter.com/BleischwitzR/status/1214191483684900865 …,irrelevant or no opinion
139,1219624294507929600,-99,#Latest number on Wuhan coronavirus at 21:00: a total of 309 people infected in China - People’s Daily,irrelevant or no opinion
140,1226863565115707392,-99,"Now it is a common issue for China’s police force to break into citizens’s and destroy their only entertainment—Mahjong, the most wildest loved game in China.  現在中國的警察動不動就擅闖民居，破壞民眾打麻將的唯一自我隔離方式。  pic.twitter.com/xeHx8vqtjC",irrelevant or no opinion
141,1229014322354933760,0,"If Huawei is a real private company, why it is backed up by Senior China diplomat?",
142,1232077709548847104,-99,"This is how mankind goes out, not by an asteroid striking earth, but by a virus that emanated in China. @BretBaier @BillHemmer @SandraSmithFox @marthamaccallum @ShannonBream https://twitter.com/willchamberlain/status/1232009630714384385 …",irrelevant or no opinion
143,1231618999412150272,1,"why you show those? why you provide an expanation?just leave them in illusions. i hope they could find a better way to get rid of the virus instead of taking the same measures as China has done. in their concept,human rights are above lives.  haaaaaa.....very funny",China and/or Chinese are somewhat competent
144,1213664242265731072,-99,Super Smash and Tournament of China - the custom mods! #LetsPlay #MountAndBlade #FirstLook #SpecialFeature #Episode6 #108Heroes #WarbandMod  https://youtu.be/VhpJTlXfK_8  via @YouTube,irrelevant or no opinion
145,1220113993693446144,-99,China quarantines Wuhan amid coronavirus outbreak  https://fxn.ws/30K1rHT  #FoxNews,irrelevant or no opinion
146,1218885712797323264,-99,New India-China military hotline to become operational between DGMO and Western Theatre Command  https://economictimes.indiatimes.com/news/defence/new-india-china-military-hotline-to-become-operational-between-dgmo-and-western-theatre-command/articleshow/73204552.cms?utm_source=contentofinterest&utm_medium=text&utm_campaign=cppst …,irrelevant or no opinion
147,1218323294480289792,-99,"The us has stripped China of its ""currency manipulator"" label  https://youtu.be/1kUiahxV78I  via @YouTube",irrelevant or no opinion
148,1225275990106165248,-99,#citiesskylines @citiesskylines @ColossalOrder @Hangzhou_CHINA #China #HangZhou #ShowHangzhou #杭州 #中国  《城市天际线》平行世界1:1中国杭州  hahaha pic.twitter.com/sBTjhnVv4B,irrelevant or no opinion
149,1223041471059841024,-99,Trump adm mum on secretive Kushner meeting in China in 2017 An wrong time assume that they won’t reveal anything either so don’t hold your breath. Trump IS above the law and so are his children. At least that’s what my take away is from this #ShamNonTrial https://www.cnbc.com/2020/01/30/trump-administration-mum-on-secretive-kushner-meeting-in-china-in-2017.html …,irrelevant or no opinion
150,1232302482220412928,2,"The world's biggest  ""Big Brother"" communist criminal Xi Jinping *was* directly responsible for releasing the corona virus to the world from their lab in Wuhan where the leading health officer died recently!   https://nypost.com/2020/02/22/dont-buy-chinas-story-the-coronavirus-may-have-leaked-from-a-lab/ … #china #bigbrother #evilChina #coronavirus",China and/or Chinese are most competent
151,1219762678320783360,-1,Ok maybe it’s time to stop all travel from China for the time being....  https://twitter.com/CBCAlerts/status/1219695684003291136 …,China and/or Chinese are somewhat incompetent
152,1224383561874063360,-2,I won’t be posting any information or findings about nCov ARD that originates from within China unless its also vetted by the US CDC.   It’s very clear that they’re not being truthful about the number of deaths and illnesses resulting from the virus,China and/or Chinese are most incompetent
153,1225631934144864256,0,"The #coronavirus does not discriminate, it infects everyone equally. I hope China learn from Corona.",
154,1220383200985395200,-99,"Cognizant Named a Top Employer 2020 in Australia, Singapore and China  https://lnkd.in/fPejKQe ",irrelevant or no opinion
155,1224866563674820608,-99,"⚠️ #Japan confirmed that atleast 10 people on cruise ship tested positive for #coronavirus so far, while Singapore reported  new cases atleast four involving human-to-human transmission.  #China death toll at 490, with 24,324 #coronaviruschina #WuhanVirus https://www.bloomberg.com/news/articles/2020-02-04/china-will-soon-find-out-if-mass-quarantine-worked-virus-update …",irrelevant or no opinion
156,1220735875127988224,-2,The new SARS will wipe out millions population of Asia is it truth? Cover up the viruses spreading months ago by government? New SARS match China's First P4 Lab research Wuhan Branch (biological weapon )? 👇  https://www.dailymail.co.uk/health/article-7922379/Chinas-lab-studying-SARS-Ebola-Wuhan-outbreaks-center.html …,China and/or Chinese are most incompetent
157,1227826871187853312,-99,US investigates Harvard and Yale over foreign funding: The elite universities are asked to disclose details of gifts from Saudi Arabia and China.  https://www.bbc.co.uk/news/world-us-canada-51481396?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/QUCkCiPD7X,irrelevant or no opinion
158,1221542051889573888,-99,"Call to Prayers, CALL TO ACTION: RT re: Inside Wuhan, WHAT is the situation?  I would like to request all names that appear on this posts to RT this video from Wuhan, China.  We are going to help out this man, give him voice, because simply-he is helpless.  https://www.youtube.com/watch?v=7OEqybiGdaA&feature=youtu.be …",irrelevant or no opinion
159,1217141852878622720,-1,Biden is done Democrates will try to rig elections for Biden! Maybe Biden can use the Billions he laundering from Ukraine and China to help him! Biden loses again the run for President! Americans love Trump MAGA ❤️❤️✝️✝️✝️🇺🇸🇺🇸🇺🇸!,China and/or Chinese are somewhat incompetent
160,1233504453254352896,-99,Shearer all day but Ighalo would have done well but for that China move.  https://twitter.com/MrStephenHowson/status/1233179766091636737 …,irrelevant or no opinion
161,1226875232113364992,0,One of my online piano students lives in a pretty heavily affected area in China. Their town is quarantined and no businesses are operational. Very serious.,
162,1229345566699581440,2,"China training children to be spies when they grow up, this is messed up.",China and/or Chinese are most competent
163,1221133659660603392,-99,Capt. Trips #coranavirus Coranavirus update Just not good I'd say for anyone anyplace anymore sighs #outbreak #CHINA @7NewsWatertown hello is their anybody in there?  👁️ Minion https://twitter.com/WarsontheBrink/status/1221128092846055424?s=20 …,irrelevant or no opinion
164,1231827202024411136,-1,"the tests are also not reliable in China, since it's a new virus, we still know little about it. But the good news is the rate of death is not so high. Just take the mask,and wash ur hands, avoid to go to the crowd. The source,someone said it is bat,someone said it is pangolin",China and/or Chinese are somewhat incompetent
165,1233488975073071104,2,"Chinese are moving here, no one immigrates to Communist China. Is it possible the Elite-Democrat Super-Rich are working with Communist China's Biological Warfare to crash US Markets, helping Bernie Sanders to win the election?  Is the election being influenced by Communist-China?",China and/or Chinese are most competent
166,1224681442355171328,-99,china outa force a labour in no longer produced a fabric towards management in controle to business while theirs to once was off line to is now forward president Xi sustainable and environment friendly chinese economy online theirs to communist party work at home is income online,irrelevant or no opinion
167,1227357612771102720,1,"China Is Literally Dragging People Out of Their Homes and Sending Them to “Mass Quarantine Camps”  https://www.dcclothesline.com/2020/02/10/china-is-literally-dragging-people-out-of-their-homes-and-sending-them-to-mass-quarantine-camps/ …  "" Coronavirus seems like a deadly virus         toaccording to these pictures",China and/or Chinese are somewhat competent
168,1221455954174251008,-99,China confirms 56 deaths as coronavirus spreads to multiple countries  https://twitter.com/i/events/1219057585707315201 …,irrelevant or no opinion
169,1220370421255680000,1,Calls for a US 'digital dollar' rise as China powers ahead with a digital yuan  https://cnb.cx/2TPHJZO ,China and/or Chinese are somewhat competent
170,1222210075026055168,-1,Sad we must wait for samples from US victims to begin testing... China should have sent samples right away to all countries capable of investigating.  https://twitter.com/nowthisnews/status/1222190002748248064 …,China and/or Chinese are somewhat incompetent
171,1224336171737763840,-2,"Waiting for the headline “Shoddily Built Hospital in Wuhan, China Collapses, Killing Hundreds”  Chinese stocks fall sharply as coronavirus cases and deaths keep climbing - The Wall Street Journal  https://apple.news/ABjgtq9etQUGiX0oISJfTvQ …",China and/or Chinese are most incompetent
